id,date,route_id,vh_id,route_nm,now_latitude,now_longitude,now_station,now_arrive_time,distance,next_station,next_latitude,next_longitude,next_arrive_time
333,2019-10-15,405136001,7997034,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),18시,578.0,남국원(아라방면),33.479705,126.543811,84
334,2019-10-15,405136001,7997034,360-1,33.479705,126.543811,남국원(아라방면),18시,355.0,아라초등학교,33.476533,126.544283,50
335,2019-10-15,405136001,7997034,360-1,33.476533,126.544283,아라초등학교,18시,350.0,아라주공아파트,33.473655,126.545425,102
336,2019-10-15,405136001,7997034,360-1,33.473655,126.545425,아라주공아파트,18시,244.0,인다마을,33.47145,126.5454,90
337,2019-10-15,405136001,7997034,360-1,33.47145,126.5454,인다마을,18시,330.0,제주대학교병원,33.469089000000004,126.547389,34
338,2019-10-15,405136001,7997034,360-1,33.460496,126.54979,남국사,18시,591.0,제주대학교입구,33.456267,126.55175,138
339,2019-10-15,405136001,7997034,360-1,33.456267,126.55175,제주대학교입구,18시,266.0,제대마을,33.457724,126.554014,26
340,2019-10-15,405136001,7997034,360-1,33.457724,126.554014,제대마을,18시,333.0,제대아파트,33.458783000000004,126.557353,40
341,2019-10-15,405136001,7997034,360-1,33.458783000000004,126.557353,제대아파트,18시,415.0,제주대학교,33.459893,126.561624,50
342,2019-10-15,405136001,7997034,360-1,33.479705,126.543811,남국원(아라방면),19시,578.0,제주여자중고등학교(아라방면),33.48486,126.542928,88
343,2019-10-15,405136001,7997034,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),19시,642.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,282
344,2019-10-15,405136001,7997034,360-1,33.496007,126.532287,고산동산(아라방면),19시,454.0,제주시청(아라방면),33.499559999999995,126.529771,116
345,2019-10-15,405136001,7997034,360-1,33.485662,126.494923,도호동,20시,374.0,은남동,33.485822,126.490897,138
346,2019-10-15,405136001,7997034,360-1,33.478867,126.483833,한라중학교/부영아파트,20시,417.0,대림2차아파트,33.47885,126.48835,164
347,2019-10-15,405136001,7997034,360-1,33.47885,126.48835,대림2차아파트,20시,334.0,연동대림1차아파트,33.4807,126.489933,52
348,2019-10-15,405136001,7997034,360-1,33.4807,126.489933,연동대림1차아파트,21시,550.0,케이티앤지,33.482077000000004,126.485355,120
349,2019-10-15,405136001,7997034,360-1,33.482077000000004,126.485355,케이티앤지,21시,199.0,롯데마트,33.482142,126.483213,30
350,2019-10-15,405136001,7997034,360-1,33.482142,126.483213,롯데마트,21시,341.0,원노형,33.483446,126.480758,78
351,2019-10-15,405136001,7997034,360-1,33.483446,126.480758,원노형,21시,185.0,노형오거리,33.485853500000005,126.48053000000002,70
352,2019-10-15,405136001,7997034,360-1,33.485853500000005,126.48053000000002,노형오거리,21시,252.0,남녕고등학교,33.488046000000004,126.483112,194
353,2019-10-15,405136001,7997034,360-1,33.488046000000004,126.483112,남녕고등학교,21시,322.0,한라병원,33.489633000000005,126.486,152
354,2019-10-15,405136001,7997034,360-1,33.489633000000005,126.486,한라병원,21시,291.0,삼무공원사거리,33.4899,126.488917,124
355,2019-10-15,405136001,7997034,360-1,33.4899,126.488917,삼무공원사거리,21시,381.0,제원아파트,33.487531,126.489892,82
356,2019-10-15,405136001,7997034,360-1,33.487531,126.489892,제원아파트,21시,267.0,은남동,33.485822,126.490897,66
357,2019-10-15,405136001,7997034,360-1,33.485822,126.490897,은남동,21시,374.0,도호동,33.485662,126.494923,68
358,2019-10-15,405136001,7997034,360-1,33.485662,126.494923,도호동,21시,321.0,연동주민센터,33.487317,126.496617,116
359,2019-10-15,405136001,7997034,360-1,33.487317,126.496617,연동주민센터,21시,455.0,제주도청 신제주로터리,33.491433,126.496783,110
360,2019-10-15,405136001,7997034,360-1,33.491433,126.496783,제주도청 신제주로터리,21시,528.0,연동입구,33.496203,126.496995,156
361,2019-10-15,405136001,7997034,360-1,33.496203,126.496995,연동입구,21시,753.0,오라3동,33.49925,126.503183,70
362,2019-10-15,405136001,7997034,360-1,33.49925,126.503183,오라3동,21시,381.0,월구마을,33.500133,126.507,62
363,2019-10-15,405136001,7997034,360-1,33.500133,126.507,월구마을,21시,375.0,동성마을,33.500045,126.511035,58
364,2019-10-15,405136001,7997034,360-1,33.500045,126.511035,동성마을,21시,354.0,제주버스터미널,33.49993,126.514863,72
365,2019-10-15,405136001,7997034,360-1,33.49993,126.514863,제주버스터미널,21시,262.0,한국병원,33.499793,126.517687,144
366,2019-10-15,405136001,7997034,360-1,33.499793,126.517687,한국병원,21시,333.0,남서광마을입구,33.499683000000005,126.521267,46
367,2019-10-15,405136001,7997034,360-1,33.499683000000005,126.521267,남서광마을입구,21시,232.0,남서광마을,33.499789,126.523759,60
368,2019-10-15,405136001,7997034,360-1,33.499789,126.523759,남서광마을,21시,193.0,탐라장애인 종합복지관,33.500017,126.525833,94
369,2019-10-15,405136001,7997034,360-1,33.500017,126.525833,탐라장애인 종합복지관,21시,459.0,제주시청(아라방면),33.499559999999995,126.529771,82
370,2019-10-15,405136001,7997034,360-1,33.499559999999995,126.529771,제주시청(아라방면),21시,454.0,고산동산(아라방면),33.496007,126.532287,82
371,2019-10-15,405136001,7997034,360-1,33.496007,126.532287,고산동산(아라방면),21시,414.0,제주지방법원(아라방면),33.493109000000004,126.535091,64
372,2019-10-15,405136001,7997034,360-1,33.493109000000004,126.535091,제주지방법원(아라방면),21시,525.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,202
373,2019-10-15,405136001,7997034,360-1,33.489414000000004,126.538642,제주중앙여자고등학교(아라방면),21시,642.0,제주여자중고등학교(아라방면),33.48486,126.542928,88
374,2019-10-15,405136001,7997034,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),21시,578.0,남국원(아라방면),33.479705,126.543811,72
375,2019-10-15,405136001,7997034,360-1,33.479705,126.543811,남국원(아라방면),21시,355.0,아라초등학교,33.476533,126.544283,52
376,2019-10-15,405136001,7997034,360-1,33.476533,126.544283,아라초등학교,21시,350.0,아라주공아파트,33.473655,126.545425,156
377,2019-10-15,405136001,7997034,360-1,33.473655,126.545425,아라주공아파트,21시,244.0,인다마을,33.47145,126.5454,44
378,2019-10-15,405136001,7997034,360-1,33.47145,126.5454,인다마을,21시,330.0,제주대학교병원,33.469089000000004,126.547389,126
379,2019-10-15,405136001,7997034,360-1,33.457724,126.554014,제대마을,21시,333.0,제대아파트,33.458783000000004,126.557353,32
380,2019-10-15,405136001,7997034,360-1,33.458783000000004,126.557353,제대아파트,21시,333.0,제대마을,33.457724,126.554014,128
381,2019-10-15,405136001,7997035,360-1,33.479705,126.543811,남국원(아라방면),07시,578.0,제주여자중고등학교(아라방면),33.48486,126.542928,42
382,2019-10-15,405136001,7997035,360-1,33.493109000000004,126.535091,제주지방법원(아라방면),07시,414.0,고산동산(아라방면),33.496007,126.532287,144
383,2019-10-15,405136001,7997035,360-1,33.478867,126.483833,한라중학교/부영아파트,08시,417.0,대림2차아파트,33.47885,126.48835,116
384,2019-10-15,405136001,7997035,360-1,33.47885,126.48835,대림2차아파트,08시,334.0,연동대림1차아파트,33.4807,126.489933,42
385,2019-10-15,405136001,7997035,360-1,33.4807,126.489933,연동대림1차아파트,08시,550.0,케이티앤지,33.482077000000004,126.485355,174
386,2019-10-15,405136001,7997035,360-1,33.482077000000004,126.485355,케이티앤지,08시,199.0,롯데마트,33.482142,126.483213,22
387,2019-10-15,405136001,7997035,360-1,33.482142,126.483213,롯데마트,08시,341.0,원노형,33.483446,126.480758,68
388,2019-10-15,405136001,7997035,360-1,33.483446,126.480758,원노형,08시,185.0,노형오거리,33.485853500000005,126.48053000000002,54
389,2019-10-15,405136001,7997035,360-1,33.485853500000005,126.48053000000002,노형오거리,08시,252.0,남녕고등학교,33.488046000000004,126.483112,194
390,2019-10-15,405136001,7997035,360-1,33.488046000000004,126.483112,남녕고등학교,08시,322.0,한라병원,33.489633000000005,126.486,34
391,2019-10-15,405136001,7997035,360-1,33.489633000000005,126.486,한라병원,08시,291.0,삼무공원사거리,33.4899,126.488917,120
392,2019-10-15,405136001,7997035,360-1,33.4899,126.488917,삼무공원사거리,08시,381.0,제원아파트,33.487531,126.489892,54
393,2019-10-15,405136001,7997035,360-1,33.485662,126.494923,도호동,08시,321.0,연동주민센터,33.487317,126.496617,220
394,2019-10-15,405136001,7997035,360-1,33.487317,126.496617,연동주민센터,08시,455.0,제주도청 신제주로터리,33.491433,126.496783,74
395,2019-10-15,405136001,7997035,360-1,33.49925,126.503183,오라3동,08시,381.0,월구마을,33.500133,126.507,100
396,2019-10-15,405136001,7997035,360-1,33.49993,126.514863,제주버스터미널,08시,262.0,한국병원,33.499793,126.517687,144
397,2019-10-15,405136001,7997035,360-1,33.499793,126.517687,한국병원,08시,333.0,남서광마을입구,33.499683000000005,126.521267,126
398,2019-10-15,405136001,7997035,360-1,33.500017,126.525833,탐라장애인 종합복지관,08시,459.0,제주시청(아라방면),33.499559999999995,126.529771,48
399,2019-10-15,405136001,7997035,360-1,33.493109000000004,126.535091,제주지방법원(아라방면),09시,525.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,100
400,2019-10-15,405136001,7997035,360-1,33.489414000000004,126.538642,제주중앙여자고등학교(아라방면),09시,642.0,제주여자중고등학교(아라방면),33.48486,126.542928,60
401,2019-10-15,405136001,7997035,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),09시,578.0,남국원(아라방면),33.479705,126.543811,70
402,2019-10-15,405136001,7997035,360-1,33.479705,126.543811,남국원(아라방면),09시,355.0,아라초등학교,33.476533,126.544283,42
403,2019-10-15,405136001,7997035,360-1,33.47145,126.5454,인다마을,09시,330.0,제주대학교병원,33.469089000000004,126.547389,114
404,2019-10-15,405136001,7997035,360-1,33.457724,126.554014,제대마을,09시,333.0,제대아파트,33.458783000000004,126.557353,30
405,2019-10-15,405136001,7997035,360-1,33.458783000000004,126.557353,제대아파트,09시,415.0,제주대학교,33.459893,126.561624,36
406,2019-10-15,405136001,7997035,360-1,33.479705,126.543811,남국원(아라방면),10시,578.0,제주여자중고등학교(아라방면),33.48486,126.542928,42
407,2019-10-15,405136001,7997035,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),10시,642.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,198
408,2019-10-15,405136001,7997035,360-1,33.4769,126.483133,부영아파트,11시,383.0,한라중학교/부영아파트,33.478867,126.483833,36
409,2019-10-15,405136001,7997035,360-1,33.478867,126.483833,한라중학교/부영아파트,11시,417.0,대림2차아파트,33.47885,126.48835,124
410,2019-10-15,405136001,7997035,360-1,33.47885,126.48835,대림2차아파트,11시,334.0,연동대림1차아파트,33.4807,126.489933,70
411,2019-10-15,405136001,7997035,360-1,33.4807,126.489933,연동대림1차아파트,11시,550.0,케이티앤지,33.482077000000004,126.485355,154
412,2019-10-15,405136001,7997035,360-1,33.482077000000004,126.485355,케이티앤지,11시,199.0,롯데마트,33.482142,126.483213,18
413,2019-10-15,405136001,7997035,360-1,33.482142,126.483213,롯데마트,11시,341.0,원노형,33.483446,126.480758,72
414,2019-10-15,405136001,7997035,360-1,33.483446,126.480758,원노형,11시,185.0,노형오거리,33.485853500000005,126.48053000000002,88
415,2019-10-15,405136001,7997035,360-1,33.488046000000004,126.483112,남녕고등학교,11시,322.0,한라병원,33.489633000000005,126.486,180
416,2019-10-15,405136001,7997035,360-1,33.489633000000005,126.486,한라병원,11시,291.0,삼무공원사거리,33.4899,126.488917,90
417,2019-10-15,405136001,7997035,360-1,33.4899,126.488917,삼무공원사거리,11시,381.0,제원아파트,33.487531,126.489892,90
418,2019-10-15,405136001,7997035,360-1,33.487531,126.489892,제원아파트,11시,267.0,은남동,33.485822,126.490897,56
419,2019-10-15,405136001,7997035,360-1,33.485822,126.490897,은남동,11시,374.0,도호동,33.485662,126.494923,56
420,2019-10-15,405136001,7997035,360-1,33.485662,126.494923,도호동,11시,321.0,연동주민센터,33.487317,126.496617,122
421,2019-10-15,405136001,7997035,360-1,33.487317,126.496617,연동주민센터,11시,455.0,제주도청 신제주로터리,33.491433,126.496783,86
422,2019-10-15,405136001,7997035,360-1,33.491433,126.496783,제주도청 신제주로터리,11시,528.0,연동입구,33.496203,126.496995,54
423,2019-10-15,405136001,7997035,360-1,33.496203,126.496995,연동입구,11시,753.0,오라3동,33.49925,126.503183,52
424,2019-10-15,405136001,7997035,360-1,33.500045,126.511035,동성마을,12시,354.0,제주버스터미널,33.49993,126.514863,120
425,2019-10-15,405136001,7997035,360-1,33.49993,126.514863,제주버스터미널,12시,262.0,한국병원,33.499793,126.517687,32
426,2019-10-15,405136001,7997035,360-1,33.499793,126.517687,한국병원,12시,333.0,남서광마을입구,33.499683000000005,126.521267,116
427,2019-10-15,405136001,7997035,360-1,33.499683000000005,126.521267,남서광마을입구,12시,232.0,남서광마을,33.499789,126.523759,34
428,2019-10-15,405136001,7997035,360-1,33.499789,126.523759,남서광마을,12시,193.0,탐라장애인 종합복지관,33.500017,126.525833,28
429,2019-10-15,405136001,7997035,360-1,33.500017,126.525833,탐라장애인 종합복지관,12시,459.0,제주시청(아라방면),33.499559999999995,126.529771,66
430,2019-10-15,405136001,7997035,360-1,33.499559999999995,126.529771,제주시청(아라방면),12시,454.0,고산동산(아라방면),33.496007,126.532287,54
431,2019-10-15,405136001,7997035,360-1,33.496007,126.532287,고산동산(아라방면),12시,414.0,제주지방법원(아라방면),33.493109000000004,126.535091,104
432,2019-10-15,405136001,7997035,360-1,33.493109000000004,126.535091,제주지방법원(아라방면),12시,525.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,232
433,2019-10-15,405136001,7997035,360-1,33.489414000000004,126.538642,제주중앙여자고등학교(아라방면),12시,642.0,제주여자중고등학교(아라방면),33.48486,126.542928,60
434,2019-10-15,405136001,7997035,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),12시,578.0,남국원(아라방면),33.479705,126.543811,130
435,2019-10-15,405136001,7997035,360-1,33.479705,126.543811,남국원(아라방면),12시,355.0,아라초등학교,33.476533,126.544283,104
436,2019-10-15,405136001,7997035,360-1,33.47145,126.5454,인다마을,12시,330.0,제주대학교병원,33.469089000000004,126.547389,26
437,2019-10-15,405136001,7997035,360-1,33.469089000000004,126.547389,제주대학교병원,12시,738.0,죽성마을 입구,33.46313,126.549102,66
438,2019-10-15,405136001,7997035,360-1,33.456267,126.55175,제주대학교입구,12시,266.0,제대마을,33.457724,126.554014,20
439,2019-10-15,405136001,7997035,360-1,33.457724,126.554014,제대마을,12시,333.0,제대아파트,33.458783000000004,126.557353,34
440,2019-10-15,405136001,7997035,360-1,33.458783000000004,126.557353,제대아파트,12시,415.0,제주대학교,33.459893,126.561624,68
441,2019-10-15,405136001,7997035,360-1,33.479705,126.543811,남국원(아라방면),13시,578.0,제주여자중고등학교(아라방면),33.48486,126.542928,42
442,2019-10-15,405136001,7997035,360-1,33.485662,126.494923,도호동,14시,374.0,은남동,33.485822,126.490897,58
443,2019-10-15,405136001,7997035,360-1,33.478867,126.483833,한라중학교/부영아파트,14시,417.0,대림2차아파트,33.47885,126.48835,128
444,2019-10-15,405136001,7997035,360-1,33.47885,126.48835,대림2차아파트,14시,334.0,연동대림1차아파트,33.4807,126.489933,54
445,2019-10-15,405136001,7997035,360-1,33.4807,126.489933,연동대림1차아파트,14시,550.0,케이티앤지,33.482077000000004,126.485355,170
446,2019-10-15,405136001,7997035,360-1,33.482077000000004,126.485355,케이티앤지,14시,199.0,롯데마트,33.482142,126.483213,24
447,2019-10-15,405136001,7997035,360-1,33.482142,126.483213,롯데마트,14시,341.0,원노형,33.483446,126.480758,66
448,2019-10-15,405136001,7997035,360-1,33.483446,126.480758,원노형,14시,185.0,노형오거리,33.485853500000005,126.48053000000002,74
449,2019-10-15,405136001,7997035,360-1,33.488046000000004,126.483112,남녕고등학교,15시,322.0,한라병원,33.489633000000005,126.486,122
450,2019-10-15,405136001,7997035,360-1,33.489633000000005,126.486,한라병원,15시,291.0,삼무공원사거리,33.4899,126.488917,42
451,2019-10-15,405136001,7997035,360-1,33.4899,126.488917,삼무공원사거리,15시,381.0,제원아파트,33.487531,126.489892,134
452,2019-10-15,405136001,7997035,360-1,33.487531,126.489892,제원아파트,15시,267.0,은남동,33.485822,126.490897,112
453,2019-10-15,405136001,7997035,360-1,33.485822,126.490897,은남동,15시,374.0,도호동,33.485662,126.494923,54
454,2019-10-15,405136001,7997035,360-1,33.485662,126.494923,도호동,15시,321.0,연동주민센터,33.487317,126.496617,140
455,2019-10-15,405136001,7997035,360-1,33.487317,126.496617,연동주민센터,15시,455.0,제주도청 신제주로터리,33.491433,126.496783,98
456,2019-10-15,405136001,7997035,360-1,33.491433,126.496783,제주도청 신제주로터리,15시,528.0,연동입구,33.496203,126.496995,178
457,2019-10-15,405136001,7997035,360-1,33.496203,126.496995,연동입구,15시,753.0,오라3동,33.49925,126.503183,58
458,2019-10-15,405136001,7997035,360-1,33.49925,126.503183,오라3동,15시,381.0,월구마을,33.500133,126.507,76
459,2019-10-15,405136001,7997035,360-1,33.500133,126.507,월구마을,15시,375.0,동성마을,33.500045,126.511035,46
460,2019-10-15,405136001,7997035,360-1,33.500045,126.511035,동성마을,15시,354.0,제주버스터미널,33.49993,126.514863,64
461,2019-10-15,405136001,7997035,360-1,33.49993,126.514863,제주버스터미널,15시,262.0,한국병원,33.499793,126.517687,118
462,2019-10-15,405136001,7997035,360-1,33.499793,126.517687,한국병원,15시,333.0,남서광마을입구,33.499683000000005,126.521267,32
463,2019-10-15,405136001,7997035,360-1,33.499683000000005,126.521267,남서광마을입구,15시,232.0,남서광마을,33.499789,126.523759,26
464,2019-10-15,405136001,7997035,360-1,33.499789,126.523759,남서광마을,15시,193.0,탐라장애인 종합복지관,33.500017,126.525833,26
465,2019-10-15,405136001,7997035,360-1,33.500017,126.525833,탐라장애인 종합복지관,15시,459.0,제주시청(아라방면),33.499559999999995,126.529771,36
466,2019-10-15,405136001,7997035,360-1,33.499559999999995,126.529771,제주시청(아라방면),15시,454.0,고산동산(아라방면),33.496007,126.532287,54
467,2019-10-15,405136001,7997035,360-1,33.496007,126.532287,고산동산(아라방면),15시,414.0,제주지방법원(아라방면),33.493109000000004,126.535091,104
468,2019-10-15,405136001,7997035,360-1,33.493109000000004,126.535091,제주지방법원(아라방면),15시,525.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,108
469,2019-10-15,405136001,7997035,360-1,33.489414000000004,126.538642,제주중앙여자고등학교(아라방면),15시,642.0,제주여자중고등학교(아라방면),33.48486,126.542928,62
470,2019-10-15,405136001,7997035,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),15시,578.0,남국원(아라방면),33.479705,126.543811,138
471,2019-10-15,405136001,7997035,360-1,33.479705,126.543811,남국원(아라방면),15시,355.0,아라초등학교,33.476533,126.544283,94
472,2019-10-15,405136001,7997035,360-1,33.476533,126.544283,아라초등학교,15시,350.0,아라주공아파트,33.473655,126.545425,54
473,2019-10-15,405136001,7997035,360-1,33.473655,126.545425,아라주공아파트,15시,244.0,인다마을,33.47145,126.5454,32
474,2019-10-15,405136001,7997035,360-1,33.47145,126.5454,인다마을,15시,330.0,제주대학교병원,33.469089000000004,126.547389,122
475,2019-10-15,405136001,7997035,360-1,33.457724,126.554014,제대마을,16시,266.0,제주대학교입구,33.456267,126.55175,26
476,2019-10-15,405136001,7997035,360-1,33.479705,126.543811,남국원(아라방면),16시,578.0,제주여자중고등학교(아라방면),33.48486,126.542928,60
477,2019-10-15,405136001,7997035,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),16시,642.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,168
478,2019-10-15,405136001,7997035,360-1,33.496007,126.532287,고산동산(아라방면),17시,454.0,제주시청(아라방면),33.499559999999995,126.529771,138
479,2019-10-15,405136001,7997035,360-1,33.487531,126.489892,제원아파트,17시,381.0,삼무공원사거리,33.4899,126.488917,58
480,2019-10-15,405136001,7997035,360-1,33.4769,126.483133,부영아파트,18시,383.0,한라중학교/부영아파트,33.478867,126.483833,64
481,2019-10-15,405136001,7997035,360-1,33.478867,126.483833,한라중학교/부영아파트,18시,417.0,대림2차아파트,33.47885,126.48835,152
482,2019-10-15,405136001,7997035,360-1,33.47885,126.48835,대림2차아파트,18시,334.0,연동대림1차아파트,33.4807,126.489933,166
483,2019-10-15,405136001,7997035,360-1,33.482142,126.483213,롯데마트,18시,341.0,원노형,33.483446,126.480758,56
484,2019-10-15,405136001,7997035,360-1,33.483446,126.480758,원노형,18시,185.0,노형오거리,33.485853500000005,126.48053000000002,146
485,2019-10-15,405136001,7997035,360-1,33.485853500000005,126.48053000000002,노형오거리,18시,252.0,남녕고등학교,33.488046000000004,126.483112,228
486,2019-10-15,405136001,7997035,360-1,33.488046000000004,126.483112,남녕고등학교,18시,322.0,한라병원,33.489633000000005,126.486,208
487,2019-10-15,405136001,7997035,360-1,33.487531,126.489892,제원아파트,18시,267.0,은남동,33.485822,126.490897,176
488,2019-10-15,405136001,7997035,360-1,33.485822,126.490897,은남동,18시,374.0,도호동,33.485662,126.494923,90
489,2019-10-15,405136001,7997035,360-1,33.485662,126.494923,도호동,18시,321.0,연동주민센터,33.487317,126.496617,204
490,2019-10-15,405136001,7997035,360-1,33.487317,126.496617,연동주민센터,18시,455.0,제주도청 신제주로터리,33.491433,126.496783,88
491,2019-10-15,405136001,7997035,360-1,33.491433,126.496783,제주도청 신제주로터리,18시,528.0,연동입구,33.496203,126.496995,84
492,2019-10-15,405136001,7997035,360-1,33.500133,126.507,월구마을,18시,375.0,동성마을,33.500045,126.511035,32
493,2019-10-15,405136001,7997035,360-1,33.500045,126.511035,동성마을,18시,354.0,제주버스터미널,33.49993,126.514863,52
494,2019-10-15,405136001,7997035,360-1,33.49993,126.514863,제주버스터미널,18시,262.0,한국병원,33.499793,126.517687,116
495,2019-10-15,405136001,7997035,360-1,33.499793,126.517687,한국병원,18시,333.0,남서광마을입구,33.499683000000005,126.521267,52
496,2019-10-15,405136001,7997035,360-1,33.499683000000005,126.521267,남서광마을입구,18시,232.0,남서광마을,33.499789,126.523759,60
497,2019-10-15,405136001,7997035,360-1,33.499789,126.523759,남서광마을,18시,193.0,탐라장애인 종합복지관,33.500017,126.525833,112
498,2019-10-15,405136001,7997035,360-1,33.500017,126.525833,탐라장애인 종합복지관,18시,459.0,제주시청(아라방면),33.499559999999995,126.529771,62
499,2019-10-15,405136001,7997035,360-1,33.499559999999995,126.529771,제주시청(아라방면),18시,454.0,고산동산(아라방면),33.496007,126.532287,96
500,2019-10-15,405136001,7997035,360-1,33.496007,126.532287,고산동산(아라방면),18시,414.0,제주지방법원(아라방면),33.493109000000004,126.535091,60
501,2019-10-15,405136001,7997035,360-1,33.493109000000004,126.535091,제주지방법원(아라방면),18시,525.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,228
502,2019-10-15,405136001,7997035,360-1,33.489414000000004,126.538642,제주중앙여자고등학교(아라방면),18시,642.0,제주여자중고등학교(아라방면),33.48486,126.542928,60
503,2019-10-15,405136001,7997035,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),19시,578.0,남국원(아라방면),33.479705,126.543811,64
504,2019-10-15,405136001,7997035,360-1,33.479705,126.543811,남국원(아라방면),19시,355.0,아라초등학교,33.476533,126.544283,36
505,2019-10-15,405136001,7997035,360-1,33.476533,126.544283,아라초등학교,19시,350.0,아라주공아파트,33.473655,126.545425,38
506,2019-10-15,405136001,7997035,360-1,33.473655,126.545425,아라주공아파트,19시,244.0,인다마을,33.47145,126.5454,24
507,2019-10-15,405136001,7997035,360-1,33.456267,126.55175,제주대학교입구,19시,266.0,제대마을,33.457724,126.554014,26
508,2019-10-15,405136001,7997035,360-1,33.457724,126.554014,제대마을,19시,333.0,제대아파트,33.458783000000004,126.557353,34
509,2019-10-15,405136001,7997035,360-1,33.458783000000004,126.557353,제대아파트,19시,415.0,제주대학교,33.459893,126.561624,54
510,2019-10-15,405136001,7997035,360-1,33.479705,126.543811,남국원(아라방면),20시,578.0,제주여자중고등학교(아라방면),33.48486,126.542928,68
511,2019-10-15,405136001,7997035,360-1,33.485662,126.494923,도호동,20시,374.0,은남동,33.485822,126.490897,56
512,2019-10-15,405136001,7997035,360-1,33.478867,126.483833,한라중학교/부영아파트,21시,417.0,대림2차아파트,33.47885,126.48835,76
513,2019-10-15,405136001,7997035,360-1,33.47885,126.48835,대림2차아파트,21시,334.0,연동대림1차아파트,33.4807,126.489933,52
514,2019-10-15,405136001,7997035,360-1,33.4807,126.489933,연동대림1차아파트,21시,550.0,케이티앤지,33.482077000000004,126.485355,176
515,2019-10-15,405136001,7997035,360-1,33.482077000000004,126.485355,케이티앤지,21시,199.0,롯데마트,33.482142,126.483213,28
516,2019-10-15,405136001,7997035,360-1,33.482142,126.483213,롯데마트,21시,341.0,원노형,33.483446,126.480758,74
517,2019-10-15,405136001,7997035,360-1,33.483446,126.480758,원노형,21시,185.0,노형오거리,33.485853500000005,126.48053000000002,70
518,2019-10-15,405136001,7997035,360-1,33.485853500000005,126.48053000000002,노형오거리,21시,252.0,남녕고등학교,33.488046000000004,126.483112,28
519,2019-10-15,405136001,7997035,360-1,33.488046000000004,126.483112,남녕고등학교,21시,322.0,한라병원,33.489633000000005,126.486,76
520,2019-10-15,405136001,7997035,360-1,33.489633000000005,126.486,한라병원,21시,291.0,삼무공원사거리,33.4899,126.488917,74
521,2019-10-15,405136001,7997035,360-1,33.4899,126.488917,삼무공원사거리,21시,381.0,제원아파트,33.487531,126.489892,82
522,2019-10-15,405136001,7997035,360-1,33.487531,126.489892,제원아파트,21시,267.0,은남동,33.485822,126.490897,76
523,2019-10-15,405136001,7997035,360-1,33.485822,126.490897,은남동,21시,374.0,도호동,33.485662,126.494923,64
524,2019-10-15,405136001,7997035,360-1,33.485662,126.494923,도호동,21시,321.0,연동주민센터,33.487317,126.496617,98
525,2019-10-15,405136001,7997035,360-1,33.487317,126.496617,연동주민센터,21시,455.0,제주도청 신제주로터리,33.491433,126.496783,84
526,2019-10-15,405136001,7997035,360-1,33.500045,126.511035,동성마을,21시,354.0,제주버스터미널,33.49993,126.514863,102
527,2019-10-15,405136001,7997035,360-1,33.49993,126.514863,제주버스터미널,21시,262.0,한국병원,33.499793,126.517687,36
528,2019-10-15,405136001,7997035,360-1,33.499793,126.517687,한국병원,22시,333.0,남서광마을입구,33.499683000000005,126.521267,28
529,2019-10-15,405136001,7997035,360-1,33.499683000000005,126.521267,남서광마을입구,22시,232.0,남서광마을,33.499789,126.523759,28
530,2019-10-15,405136001,7997035,360-1,33.499789,126.523759,남서광마을,22시,193.0,탐라장애인 종합복지관,33.500017,126.525833,42
531,2019-10-15,405136001,7997035,360-1,33.500017,126.525833,탐라장애인 종합복지관,22시,459.0,제주시청(아라방면),33.499559999999995,126.529771,94
532,2019-10-15,405136001,7997035,360-1,33.499559999999995,126.529771,제주시청(아라방면),22시,454.0,고산동산(아라방면),33.496007,126.532287,70
533,2019-10-15,405136001,7997035,360-1,33.496007,126.532287,고산동산(아라방면),22시,414.0,제주지방법원(아라방면),33.493109000000004,126.535091,130
534,2019-10-15,405136001,7997035,360-1,33.493109000000004,126.535091,제주지방법원(아라방면),22시,525.0,제주중앙여자고등학교(아라방면),33.489414000000004,126.538642,116
535,2019-10-15,405136001,7997035,360-1,33.489414000000004,126.538642,제주중앙여자고등학교(아라방면),22시,642.0,제주여자중고등학교(아라방면),33.48486,126.542928,52
536,2019-10-15,405136001,7997035,360-1,33.48486,126.542928,제주여자중고등학교(아라방면),22시,578.0,남국원(아라방면),33.479705,126.543811,76
537,2019-10-15,405136001,7997035,360-1,33.456267,126.55175,제주대학교입구,22시,266.0,제대마을,33.457724,126.554014,20
